size,array_type,algorithm,repeats,time_ms
37400,almost_sorted,introsort,3,3.8314
37500,random,quick,3,13.3402
37500,random,introsort,3,10.4525
37500,reversed,quick,3,6.4196
37500,reversed,introsort,3,3.70847
37500,almost_sorted,quick,3,6.20953
37500,almost_sorted,introsort,3,3.57153
37600,random,quick,3,12.9243
37600,random,introsort,3,10.5829
37600,reversed,quick,3,6.24497
37600,reversed,introsort,3,3.94093
37600,almost_sorted,quick,3,6.6357
37600,almost_sorted,introsort,3,3.93283
37700,random,quick,3,12.7655
37700,random,introsort,3,9.67797
37700,reversed,quick,3,6.2802
37700,reversed,introsort,3,3.79877
37700,almost_sorted,quick,3,6.54553
37700,almost_sorted,introsort,3,3.97343
37800,random,quick,3,10.9821
37800,random,introsort,3,10.7216
37800,reversed,quick,3,6.12023
37800,reversed,introsort,3,3.93537
37800,almost_sorted,quick,3,6.04837
37800,almost_sorted,introsort,3,4.0552
37900,random,quick,3,12.2663
37900,random,introsort,3,11.0432
37900,reversed,quick,3,7.09247
37900,reversed,introsort,3,3.05747
37900,almost_sorted,quick,3,4.39853
37900,almost_sorted,introsort,3,2.39653
38000,random,quick,3,8.86507
38000,random,introsort,3,11.3723
38000,reversed,quick,3,6.50823
38000,reversed,introsort,3,4.18557
38000,almost_sorted,quick,3,6.43197
38000,almost_sorted,introsort,3,3.98627
38100,random,quick,3,13.5266
38100,random,introsort,3,11.6836
38100,reversed,quick,3,7.4755
38100,reversed,introsort,3,4.76203
38100,almost_sorted,quick,3,8.29277
38100,almost_sorted,introsort,3,3.94803
38200,random,quick,3,14.588
38200,random,introsort,3,10.812
38200,reversed,quick,3,6.58793
38200,reversed,introsort,3,4
38200,almost_sorted,quick,3,6.49507
38200,almost_sorted,introsort,3,3.32593
38300,random,quick,3,13.3721
38300,random,introsort,3,11.2981
38300,reversed,quick,3,6.3466
38300,reversed,introsort,3,4.08047
38300,almost_sorted,quick,3,6.74013
38300,almost_sorted,introsort,3,3.53093
38400,random,quick,3,13.0684
38400,random,introsort,3,10.3291
38400,reversed,quick,3,6.389
38400,reversed,introsort,3,3.77437
38400,almost_sorted,quick,3,6.14477
38400,almost_sorted,introsort,3,4.09837
38500,random,quick,3,12.8009
38500,random,introsort,3,14.7809
38500,reversed,quick,3,6.67073
38500,reversed,introsort,3,3.6309
38500,almost_sorted,quick,3,6.40733
38500,almost_sorted,introsort,3,4.0671
38600,random,quick,3,13.1132
38600,random,introsort,3,11.4106
38600,reversed,quick,3,6.46977
38600,reversed,introsort,3,4.01553
38600,almost_sorted,quick,3,6.60217
38600,almost_sorted,introsort,3,3.37837
38700,random,quick,3,12.8355
38700,random,introsort,3,8.8478
38700,reversed,quick,3,6.0644
38700,reversed,introsort,3,4.24323
38700,almost_sorted,quick,3,6.5097
38700,almost_sorted,introsort,3,4.6027
38800,random,quick,3,13.3315
38800,random,introsort,3,10.182
38800,reversed,quick,3,6.322
38800,reversed,introsort,3,3.808
38800,almost_sorted,quick,3,6.8367
38800,almost_sorted,introsort,3,3.88117
38900,random,quick,3,13.2622
38900,random,introsort,3,10.5897
38900,reversed,quick,3,6.85957
38900,reversed,introsort,3,4.3334
38900,almost_sorted,quick,3,6.60833
38900,almost_sorted,introsort,3,3.76533
39000,random,quick,3,13.4111
39000,random,introsort,3,11.4923
39000,reversed,quick,3,6.39867
39000,reversed,introsort,3,3.81227
39000,almost_sorted,quick,3,6.79183
39000,almost_sorted,introsort,3,3.91267
39100,random,quick,3,13.9853
39100,random,introsort,3,11.0597
39100,reversed,quick,3,6.69277
39100,reversed,introsort,3,4.00997
39100,almost_sorted,quick,3,7.04763
39100,almost_sorted,introsort,3,3.9459
39200,random,quick,3,13.4684
39200,random,introsort,3,10.9584
39200,reversed,quick,3,7.27873
39200,reversed,introsort,3,3.7464
39200,almost_sorted,quick,3,6.7981
39200,almost_sorted,introsort,3,3.6255
39300,random,quick,3,12.5106
39300,random,introsort,3,11.1573
39300,reversed,quick,3,6.8459
39300,reversed,introsort,3,4.37307
39300,almost_sorted,quick,3,6.90863
39300,almost_sorted,introsort,3,4.24187
39400,random,quick,3,14.0633
39400,random,introsort,3,11.4107
39400,reversed,quick,3,6.88573
39400,reversed,introsort,3,4.13487
39400,almost_sorted,quick,3,6.69903
39400,almost_sorted,introsort,3,4.3052
39500,random,quick,3,14.4874
39500,random,introsort,3,11.6309
39500,reversed,quick,3,7.32703
39500,reversed,introsort,3,4.04333
39500,almost_sorted,quick,3,6.54767
39500,almost_sorted,introsort,3,4.2852
39600,random,quick,3,13.294
39600,random,introsort,3,11.5272
39600,reversed,quick,3,6.9663
39600,reversed,introsort,3,3.95647
39600,almost_sorted,quick,3,6.89233
39600,almost_sorted,introsort,3,4.0029
39700,random,quick,3,13.3192
39700,random,introsort,3,11.3461
39700,reversed,quick,3,6.9225
39700,reversed,introsort,3,4.2865
39700,almost_sorted,quick,3,6.30603
39700,almost_sorted,introsort,3,3.9432
39800,random,quick,3,14.06
39800,random,introsort,3,11.826
39800,reversed,quick,3,6.71383
39800,reversed,introsort,3,4.63573
39800,almost_sorted,quick,3,6.9423
39800,almost_sorted,introsort,3,3.7517
39900,random,quick,3,13.3517
39900,random,introsort,3,11.0715
39900,reversed,quick,3,7.0195
39900,reversed,introsort,3,4.2157
39900,almost_sorted,quick,3,6.88377
39900,almost_sorted,introsort,3,4.03523
40000,random,quick,3,13.5119
40000,random,introsort,3,10.8191
40000,reversed,quick,3,7.02367
40000,reversed,introsort,3,4.41037
40000,almost_sorted,quick,3,6.9637
40000,almost_sorted,introsort,3,4.49767
40100,random,quick,3,13.9512
40100,random,introsort,3,11.2846
40100,reversed,quick,3,6.6591
40100,reversed,introsort,3,4.25847
40100,almost_sorted,quick,3,6.792
40100,almost_sorted,introsort,3,3.67797
40200,random,quick,3,11.0932
40200,random,introsort,3,9.16503
40200,reversed,quick,3,6.8865
40200,reversed,introsort,3,4.26827
40200,almost_sorted,quick,3,6.6835
40200,almost_sorted,introsort,3,3.68817
40300,random,quick,3,13.0974
40300,random,introsort,3,10.7663
40300,reversed,quick,3,7.1388
40300,reversed,introsort,3,4.1204
40300,almost_sorted,quick,3,6.59187
40300,almost_sorted,introsort,3,4.23447
40400,random,quick,3,13.8273
40400,random,introsort,3,11.2329
40400,reversed,quick,3,6.95957
40400,reversed,introsort,3,4.22667
40400,almost_sorted,quick,3,7.0336
40400,almost_sorted,introsort,3,4.19283
40500,random,quick,3,13.5691
40500,random,introsort,3,11.5471
40500,reversed,quick,3,7.04953
40500,reversed,introsort,3,4.5459
40500,almost_sorted,quick,3,6.43183
40500,almost_sorted,introsort,3,3.97277
40600,random,quick,3,13.654
40600,random,introsort,3,11.7062
40600,reversed,quick,3,6.75167
40600,reversed,introsort,3,4.00073
40600,almost_sorted,quick,3,6.9404
40600,almost_sorted,introsort,3,4.28857
40700,random,quick,3,13.5999
40700,random,introsort,3,11.1469
40700,reversed,quick,3,7.1245
40700,reversed,introsort,3,4.13193
40700,almost_sorted,quick,3,6.3307
40700,almost_sorted,introsort,3,3.86683
40800,random,quick,3,13.166
40800,random,introsort,3,11.5387
40800,reversed,quick,3,7.2039
40800,reversed,introsort,3,4.2746
40800,almost_sorted,quick,3,7.09047
40800,almost_sorted,introsort,3,3.75993
40900,random,quick,3,13.937
40900,random,introsort,3,11.6669
40900,reversed,quick,3,6.74373
40900,reversed,introsort,3,4.55217
40900,almost_sorted,quick,3,5.61997
40900,almost_sorted,introsort,3,4.182
41000,random,quick,3,14.8738
41000,random,introsort,3,11.7155
41000,reversed,quick,3,7.40733
41000,reversed,introsort,3,4.42213
41000,almost_sorted,quick,3,7.3678
41000,almost_sorted,introsort,3,4.40143
41100,random,quick,3,14.6053
41100,random,introsort,3,18.9943
41100,reversed,quick,3,10.2126
41100,reversed,introsort,3,5.9152
41100,almost_sorted,quick,3,9.63197
41100,almost_sorted,introsort,3,6.37613
41200,random,quick,3,19.1693
41200,random,introsort,3,16.4069
41200,reversed,quick,3,10.2555
41200,reversed,introsort,3,5.86727
41200,almost_sorted,quick,3,10.0072
41200,almost_sorted,introsort,3,5.87313
41300,random,quick,3,16.9421
41300,random,introsort,3,12.9634
41300,reversed,quick,3,7.74957
41300,reversed,introsort,3,5.63747
41300,almost_sorted,quick,3,8.73497
41300,almost_sorted,introsort,3,4.9949
41400,random,quick,3,16.4181
41400,random,introsort,3,13.7009
41400,reversed,quick,3,8.63627
41400,reversed,introsort,3,5.5647
41400,almost_sorted,quick,3,8.93273
41400,almost_sorted,introsort,3,5.337
41500,random,quick,3,15.9204
41500,random,introsort,3,14.8902
41500,reversed,quick,3,8.6024
41500,reversed,introsort,3,4.64523
41500,almost_sorted,quick,3,8.01127
41500,almost_sorted,introsort,3,4.72
41600,random,quick,3,16.9868
41600,random,introsort,3,13.0593
41600,reversed,quick,3,8.44037
41600,reversed,introsort,3,4.59127
41600,almost_sorted,quick,3,7.50323
41600,almost_sorted,introsort,3,4.38853
41700,random,quick,3,14.4008
41700,random,introsort,3,12.4007
41700,reversed,quick,3,7.27347
41700,reversed,introsort,3,4.60847
41700,almost_sorted,quick,3,7.45047
41700,almost_sorted,introsort,3,4.26807
41800,random,quick,3,20.8509
41800,random,introsort,3,15.8665
41800,reversed,quick,3,10.9111
41800,reversed,introsort,3,6.87593
41800,almost_sorted,quick,3,9.95897
41800,almost_sorted,introsort,3,6.42333
41900,random,quick,3,16.3253
41900,random,introsort,3,13.1933
41900,reversed,quick,3,7.70337
41900,reversed,introsort,3,5.5102
41900,almost_sorted,quick,3,10.1198
41900,almost_sorted,introsort,3,4.97867
42000,random,quick,3,13.2543
42000,random,introsort,3,11.923
42000,reversed,quick,3,7.63333
42000,reversed,introsort,3,4.66767
42000,almost_sorted,quick,3,7.39753
42000,almost_sorted,introsort,3,4.88407
42100,random,quick,3,14.2505
42100,random,introsort,3,11.1701
42100,reversed,quick,3,7.57347
42100,reversed,introsort,3,4.84413
42100,almost_sorted,quick,3,8.06617
42100,almost_sorted,introsort,3,4.7253
42200,random,quick,3,14.82
42200,random,introsort,3,12.5671
42200,reversed,quick,3,7.8718
42200,reversed,introsort,3,4.6601
42200,almost_sorted,quick,3,7.28767
42200,almost_sorted,introsort,3,4.43487
42300,random,quick,3,15.207
42300,random,introsort,3,17.7468
42300,reversed,quick,3,9.65993
42300,reversed,introsort,3,6.62167
42300,almost_sorted,quick,3,10.1968
42300,almost_sorted,introsort,3,6.4202
42400,random,quick,3,20.156
42400,random,introsort,3,16.3072
42400,reversed,quick,3,10.531
42400,reversed,introsort,3,4.86803
42400,almost_sorted,quick,3,9.29167
42400,almost_sorted,introsort,3,5.8879
42500,random,quick,3,16.3708
42500,random,introsort,3,12.8662
42500,reversed,quick,3,8.76083
42500,reversed,introsort,3,5.81573
42500,almost_sorted,quick,3,9.75827
42500,almost_sorted,introsort,3,5.63057
42600,random,quick,3,16.889
42600,random,introsort,3,13.7928
42600,reversed,quick,3,8.65717
42600,reversed,introsort,3,4.8243
42600,almost_sorted,quick,3,8.29543
42600,almost_sorted,introsort,3,5.00707
42700,random,quick,3,18.0753
42700,random,introsort,3,14.4589
42700,reversed,quick,3,11.0387
42700,reversed,introsort,3,6.68093
42700,almost_sorted,quick,3,9.91987
42700,almost_sorted,introsort,3,6.30783
42800,random,quick,3,20.711
42800,random,introsort,3,16.4202
42800,reversed,quick,3,10.1303
42800,reversed,introsort,3,5.7953
42800,almost_sorted,quick,3,7.88877
42800,almost_sorted,introsort,3,4.98227
42900,random,quick,3,17.2562
42900,random,introsort,3,15.3794
42900,reversed,quick,3,8.9529
42900,reversed,introsort,3,4.99543
42900,almost_sorted,quick,3,7.615
42900,almost_sorted,introsort,3,4.5565
43000,random,quick,3,15.2051
43000,random,introsort,3,12.4188
43000,reversed,quick,3,8.0362
43000,reversed,introsort,3,4.91533
43000,almost_sorted,quick,3,7.96683
43000,almost_sorted,introsort,3,4.44823
43100,random,quick,3,15.0064
43100,random,introsort,3,12.4479
43100,reversed,quick,3,7.58367
43100,reversed,introsort,3,4.8899
43100,almost_sorted,quick,3,7.53993
43100,almost_sorted,introsort,3,4.5316
43200,random,quick,3,14.7021
43200,random,introsort,3,12.7853
43200,reversed,quick,3,8.1851
43200,reversed,introsort,3,4.8312
43200,almost_sorted,quick,3,7.98017
43200,almost_sorted,introsort,3,5.65203
43300,random,quick,3,22.3352
43300,random,introsort,3,16.8749
43300,reversed,quick,3,10.2298
43300,reversed,introsort,3,6.89497
43300,almost_sorted,quick,3,10.3229
43300,almost_sorted,introsort,3,6.33103
43400,random,quick,3,21.9148
43400,random,introsort,3,16.4095
43400,reversed,quick,3,9.0388
43400,reversed,introsort,3,6.2706
43400,almost_sorted,quick,3,8.4692
43400,almost_sorted,introsort,3,5.3569
43500,random,quick,3,16.2691
43500,random,introsort,3,12.297
43500,reversed,quick,3,7.15037
43500,reversed,introsort,3,4.567
43500,almost_sorted,quick,3,6.9397
43500,almost_sorted,introsort,3,3.929
43600,random,quick,3,14.4544
43600,random,introsort,3,11.2205
43600,reversed,quick,3,6.70133
43600,reversed,introsort,3,4.0437
43600,almost_sorted,quick,3,7.51187
43600,almost_sorted,introsort,3,4.2153
43700,random,quick,3,14.9223
43700,random,introsort,3,12.5591
43700,reversed,quick,3,7.8698
43700,reversed,introsort,3,4.8029
43700,almost_sorted,quick,3,7.6325
43700,almost_sorted,introsort,3,4.5538
43800,random,quick,3,15.1176
43800,random,introsort,3,12.3448
43800,reversed,quick,3,6.94037
43800,reversed,introsort,3,4.67377
43800,almost_sorted,quick,3,7.66097
43800,almost_sorted,introsort,3,4.1657
43900,random,quick,3,14.6112
43900,random,introsort,3,11.4132
43900,reversed,quick,3,8.58497
43900,reversed,introsort,3,5.4309
43900,almost_sorted,quick,3,7.24623
43900,almost_sorted,introsort,3,4.65767
44000,random,quick,3,16.0056
44000,random,introsort,3,12.6577
44000,reversed,quick,3,7.6455
44000,reversed,introsort,3,4.59457
44000,almost_sorted,quick,3,7.223
44000,almost_sorted,introsort,3,4.86363
44100,random,quick,3,16.1884
44100,random,introsort,3,13.1492
44100,reversed,quick,3,9.63597
44100,reversed,introsort,3,5.67223
44100,almost_sorted,quick,3,7.7736
44100,almost_sorted,introsort,3,4.53143
44200,random,quick,3,16.3386
44200,random,introsort,3,11.7233
44200,reversed,quick,3,6.88573
44200,reversed,introsort,3,3.83803
44200,almost_sorted,quick,3,6.65523
44200,almost_sorted,introsort,3,3.35877
44300,random,quick,3,10.2922
44300,random,introsort,3,7.5583
44300,reversed,quick,3,4.73787
44300,reversed,introsort,3,3.10177
44300,almost_sorted,quick,3,5.43457
44300,almost_sorted,introsort,3,2.872
44400,random,quick,3,10.8215
44400,random,introsort,3,9.69583
44400,reversed,quick,3,5.02713
44400,reversed,introsort,3,2.6979
44400,almost_sorted,quick,3,4.5619
44400,almost_sorted,introsort,3,2.74727
44500,random,quick,3,9.83117
44500,random,introsort,3,9.02887
44500,reversed,quick,3,5.51377
44500,reversed,introsort,3,2.65157
44500,almost_sorted,quick,3,5.2419
44500,almost_sorted,introsort,3,3.36147
44600,random,quick,3,9.82583
44600,random,introsort,3,8.73363
44600,reversed,quick,3,6.41327
44600,reversed,introsort,3,2.72627
44600,almost_sorted,quick,3,4.88607
44600,almost_sorted,introsort,3,2.4755
44700,random,quick,3,10.0044
44700,random,introsort,3,7.26847
44700,reversed,quick,3,5.03437
44700,reversed,introsort,3,2.40837
44700,almost_sorted,quick,3,4.68417
44700,almost_sorted,introsort,3,2.26943
44800,random,quick,3,8.0296
44800,random,introsort,3,7.7373
44800,reversed,quick,3,5.1247
44800,reversed,introsort,3,3.09017
44800,almost_sorted,quick,3,4.33207
44800,almost_sorted,introsort,3,2.1142
44900,random,quick,3,7.3365
44900,random,introsort,3,7.27893
44900,reversed,quick,3,4.61163
44900,reversed,introsort,3,2.9719
44900,almost_sorted,quick,3,3.80853
44900,almost_sorted,introsort,3,2.05543
45000,random,quick,3,8.08237
45000,random,introsort,3,6.3638
45000,reversed,quick,3,4.4096
45000,reversed,introsort,3,1.98267
45000,almost_sorted,quick,3,5.18293
45000,almost_sorted,introsort,3,2.43797
45100,random,quick,3,8.87823
45100,random,introsort,3,6.74933
45100,reversed,quick,3,4.43177
45100,reversed,introsort,3,2.0105
45100,almost_sorted,quick,3,4.01713
45100,almost_sorted,introsort,3,2.0335
45200,random,quick,3,7.60253
45200,random,introsort,3,6.113
45200,reversed,quick,3,3.72157
45200,reversed,introsort,3,2.079
45200,almost_sorted,quick,3,4.5697
45200,almost_sorted,introsort,3,3.37947
45300,random,quick,3,8.6682
45300,random,introsort,3,6.40513
45300,reversed,quick,3,3.89837
45300,reversed,introsort,3,2.18277
45300,almost_sorted,quick,3,3.83907
45300,almost_sorted,introsort,3,2.10077
45400,random,quick,3,9.77743
45400,random,introsort,3,6.12217
45400,reversed,quick,3,3.65997
45400,reversed,introsort,3,2.13927
45400,almost_sorted,quick,3,3.9253
45400,almost_sorted,introsort,3,2.30717
45500,random,quick,3,10.4904
45500,random,introsort,3,7.5637
45500,reversed,quick,3,4.90233
45500,reversed,introsort,3,1.78713
45500,almost_sorted,quick,3,3.30683
45500,almost_sorted,introsort,3,1.85253
45600,random,quick,3,6.7784
45600,random,introsort,3,5.3202
45600,reversed,quick,3,3.26943
45600,reversed,introsort,3,1.80077
45600,almost_sorted,quick,3,3.3389
45600,almost_sorted,introsort,3,1.9035
45700,random,quick,3,6.94823
45700,random,introsort,3,5.4858
45700,reversed,quick,3,3.4535
45700,reversed,introsort,3,2.6907
45700,almost_sorted,quick,3,3.30943
45700,almost_sorted,introsort,3,1.9005
45800,random,quick,3,9.31957
45800,random,introsort,3,8.9971
45800,reversed,quick,3,3.35487
45800,reversed,introsort,3,1.84467
45800,almost_sorted,quick,3,4.49257
45800,almost_sorted,introsort,3,2.11553
45900,random,quick,3,10.7262
45900,random,introsort,3,6.45683
45900,reversed,quick,3,3.65007
45900,reversed,introsort,3,3.03293
45900,almost_sorted,quick,3,4.54253
45900,almost_sorted,introsort,3,2.12403
46000,random,quick,3,9.19767
46000,random,introsort,3,6.4865
