size,array_type,algorithm,threshold,repeats,time_ms
82300,random,merge_insertion,15,5,20.2212
82300,random,merge_insertion,20,5,20.4304
82300,random,merge_insertion,30,5,17.821
82300,random,merge_insertion,50,5,17.0788
82300,reversed,merge,0,5,10.8472
82300,reversed,merge_insertion,5,5,11.8135
82300,reversed,merge_insertion,10,5,10.6148
82300,reversed,merge_insertion,15,5,10.2967
82300,reversed,merge_insertion,20,5,10.0495
82300,reversed,merge_insertion,30,5,8.64658
82300,reversed,merge_insertion,50,5,10.8462
82300,almost_sorted,merge,0,5,10.1223
82300,almost_sorted,merge_insertion,5,5,8.1623
82300,almost_sorted,merge_insertion,10,5,7.9142
82300,almost_sorted,merge_insertion,15,5,7.4806
82300,almost_sorted,merge_insertion,20,5,7.32182
82300,almost_sorted,merge_insertion,30,5,6.99912
82300,almost_sorted,merge_insertion,50,5,9.2916
82400,random,merge,0,5,23.4788
82400,random,merge_insertion,5,5,19.8976
82400,random,merge_insertion,10,5,18.2107
82400,random,merge_insertion,15,5,16.9784
82400,random,merge_insertion,20,5,17.7656
82400,random,merge_insertion,30,5,16.5209
82400,random,merge_insertion,50,5,18.501
82400,reversed,merge,0,5,10.7591
82400,reversed,merge_insertion,5,5,10.5916
82400,reversed,merge_insertion,10,5,8.80996
82400,reversed,merge_insertion,15,5,10.6171
82400,reversed,merge_insertion,20,5,10.1016
82400,reversed,merge_insertion,30,5,9.0161
82400,reversed,merge_insertion,50,5,11.1047
82400,almost_sorted,merge,0,5,10.6181
82400,almost_sorted,merge_insertion,5,5,8.90598
82400,almost_sorted,merge_insertion,10,5,7.90264
82400,almost_sorted,merge_insertion,15,5,8.55332
82400,almost_sorted,merge_insertion,20,5,7.26464
82400,almost_sorted,merge_insertion,30,5,7.23714
82400,almost_sorted,merge_insertion,50,5,7.05222
82500,random,merge,0,5,19.2885
82500,random,merge_insertion,5,5,17.4401
82500,random,merge_insertion,10,5,21.0836
82500,random,merge_insertion,15,5,19.0259
82500,random,merge_insertion,20,5,16.43
82500,random,merge_insertion,30,5,16.4281
82500,random,merge_insertion,50,5,16.5689
82500,reversed,merge,0,5,10.5413
82500,reversed,merge_insertion,5,5,8.29012
82500,reversed,merge_insertion,10,5,8.0492
82500,reversed,merge_insertion,15,5,8.26244
82500,reversed,merge_insertion,20,5,9.4684
82500,reversed,merge_insertion,30,5,8.75596
82500,reversed,merge_insertion,50,5,10.7895
82500,almost_sorted,merge,0,5,10.505
82500,almost_sorted,merge_insertion,5,5,8.56744
82500,almost_sorted,merge_insertion,10,5,7.97714
82500,almost_sorted,merge_insertion,15,5,7.68676
82500,almost_sorted,merge_insertion,20,5,10.1005
82500,almost_sorted,merge_insertion,30,5,9.70576
82500,almost_sorted,merge_insertion,50,5,10.1007
82600,random,merge,0,5,23.5333
82600,random,merge_insertion,5,5,19.3113
82600,random,merge_insertion,10,5,18.6363
82600,random,merge_insertion,15,5,18.7844
82600,random,merge_insertion,20,5,18.7319
82600,random,merge_insertion,30,5,18.9492
82600,random,merge_insertion,50,5,19.5555
82600,reversed,merge,0,5,11.1106
82600,reversed,merge_insertion,5,5,9.17876
82600,reversed,merge_insertion,10,5,9.15936
82600,reversed,merge_insertion,15,5,9.35002
82600,reversed,merge_insertion,20,5,9.79922
82600,reversed,merge_insertion,30,5,10.4358
82600,reversed,merge_insertion,50,5,15.8074
82600,almost_sorted,merge,0,5,15.4605
82600,almost_sorted,merge_insertion,5,5,11.9029
82600,almost_sorted,merge_insertion,10,5,11.3057
82600,almost_sorted,merge_insertion,15,5,9.72408
82600,almost_sorted,merge_insertion,20,5,8.59194
82600,almost_sorted,merge_insertion,30,5,10.5789
82600,almost_sorted,merge_insertion,50,5,9.18276
82700,random,merge,0,5,25.805
82700,random,merge_insertion,5,5,23.4459
82700,random,merge_insertion,10,5,22.2467
82700,random,merge_insertion,15,5,19.3209
82700,random,merge_insertion,20,5,18.8759
82700,random,merge_insertion,30,5,16.043
82700,random,merge_insertion,50,5,16.2438
82700,reversed,merge,0,5,9.64324
82700,reversed,merge_insertion,5,5,11.2321
82700,reversed,merge_insertion,10,5,7.7159
82700,reversed,merge_insertion,15,5,8.07576
82700,reversed,merge_insertion,20,5,8.43618
82700,reversed,merge_insertion,30,5,8.45604
82700,reversed,merge_insertion,50,5,11.9197
82700,almost_sorted,merge,0,5,10.4615
82700,almost_sorted,merge_insertion,5,5,8.41816
82700,almost_sorted,merge_insertion,10,5,8.09062
82700,almost_sorted,merge_insertion,15,5,10.294
82700,almost_sorted,merge_insertion,20,5,7.81282
82700,almost_sorted,merge_insertion,30,5,7.36224
82700,almost_sorted,merge_insertion,50,5,6.53448
82800,random,merge,0,5,21.5875
82800,random,merge_insertion,5,5,23.2049
82800,random,merge_insertion,10,5,19.0794
82800,random,merge_insertion,15,5,16.5191
82800,random,merge_insertion,20,5,16.0889
82800,random,merge_insertion,30,5,16.0556
82800,random,merge_insertion,50,5,16.9426
82800,reversed,merge,0,5,9.827
82800,reversed,merge_insertion,5,5,8.17064
82800,reversed,merge_insertion,10,5,7.9554
82800,reversed,merge_insertion,15,5,7.9311
82800,reversed,merge_insertion,20,5,8.31204
82800,reversed,merge_insertion,30,5,8.67906
82800,reversed,merge_insertion,50,5,10.7634
82800,almost_sorted,merge,0,5,10.3765
82800,almost_sorted,merge_insertion,5,5,8.59642
82800,almost_sorted,merge_insertion,10,5,9.5536
82800,almost_sorted,merge_insertion,15,5,7.75966
82800,almost_sorted,merge_insertion,20,5,7.16278
82800,almost_sorted,merge_insertion,30,5,6.89554
82800,almost_sorted,merge_insertion,50,5,6.52776
82900,random,merge,0,5,23.1209
82900,random,merge_insertion,5,5,21.9586
82900,random,merge_insertion,10,5,17.3874
82900,random,merge_insertion,15,5,18.7499
82900,random,merge_insertion,20,5,17.6302
82900,random,merge_insertion,30,5,16.7893
82900,random,merge_insertion,50,5,19.8894
82900,reversed,merge,0,5,12.8512
82900,reversed,merge_insertion,5,5,8.99824
82900,reversed,merge_insertion,10,5,10.9242
82900,reversed,merge_insertion,15,5,9.61534
82900,reversed,merge_insertion,20,5,9.02634
82900,reversed,merge_insertion,30,5,8.95988
82900,reversed,merge_insertion,50,5,10.9429
82900,almost_sorted,merge,0,5,10.4845
82900,almost_sorted,merge_insertion,5,5,11.5083
82900,almost_sorted,merge_insertion,10,5,12.0031
82900,almost_sorted,merge_insertion,15,5,10.6809
82900,almost_sorted,merge_insertion,20,5,11.0113
82900,almost_sorted,merge_insertion,30,5,7.81778
82900,almost_sorted,merge_insertion,50,5,7.66464
83000,random,merge,0,5,18.7731
83000,random,merge_insertion,5,5,16.8814
83000,random,merge_insertion,10,5,19.2794
83000,random,merge_insertion,15,5,18.0217
83000,random,merge_insertion,20,5,19.5264
83000,random,merge_insertion,30,5,17.4721
83000,random,merge_insertion,50,5,18.1153
83000,reversed,merge,0,5,9.71948
83000,reversed,merge_insertion,5,5,8.36016
83000,reversed,merge_insertion,10,5,7.9717
83000,reversed,merge_insertion,15,5,7.95404
83000,reversed,merge_insertion,20,5,8.49258
83000,reversed,merge_insertion,30,5,8.86756
83000,reversed,merge_insertion,50,5,11.2666
83000,almost_sorted,merge,0,5,14.5909
83000,almost_sorted,merge_insertion,5,5,10.7816
83000,almost_sorted,merge_insertion,10,5,11.3833
83000,almost_sorted,merge_insertion,15,5,11.208
83000,almost_sorted,merge_insertion,20,5,8.9074
83000,almost_sorted,merge_insertion,30,5,9.5103
83000,almost_sorted,merge_insertion,50,5,9.84692
83100,random,merge,0,5,25.4264
83100,random,merge_insertion,5,5,25.4925
83100,random,merge_insertion,10,5,24.9212
83100,random,merge_insertion,15,5,23.6535
83100,random,merge_insertion,20,5,20.5634
83100,random,merge_insertion,30,5,21.2183
83100,random,merge_insertion,50,5,21.1048
83100,reversed,merge,0,5,12.185
83100,reversed,merge_insertion,5,5,9.88024
83100,reversed,merge_insertion,10,5,8.64334
83100,reversed,merge_insertion,15,5,11.2732
83100,reversed,merge_insertion,20,5,10.5066
83100,reversed,merge_insertion,30,5,10.8146
83100,reversed,merge_insertion,50,5,12.0568
83100,almost_sorted,merge,0,5,10.5479
83100,almost_sorted,merge_insertion,5,5,8.38324
83100,almost_sorted,merge_insertion,10,5,8.09568
83100,almost_sorted,merge_insertion,15,5,7.6629
83100,almost_sorted,merge_insertion,20,5,7.2995
83100,almost_sorted,merge_insertion,30,5,7.14262
83100,almost_sorted,merge_insertion,50,5,6.46616
83200,random,merge,0,5,21.9352
83200,random,merge_insertion,5,5,18.1463
83200,random,merge_insertion,10,5,19.9758
83200,random,merge_insertion,15,5,17.5742
83200,random,merge_insertion,20,5,16.5037
83200,random,merge_insertion,30,5,16.2753
83200,random,merge_insertion,50,5,17.6801
83200,reversed,merge,0,5,13.4197
83200,reversed,merge_insertion,5,5,10.0851
83200,reversed,merge_insertion,10,5,9.46602
83200,reversed,merge_insertion,15,5,9.4267
83200,reversed,merge_insertion,20,5,10.0533
83200,reversed,merge_insertion,30,5,10.2867
83200,reversed,merge_insertion,50,5,12.5575
83200,almost_sorted,merge,0,5,13.6594
83200,almost_sorted,merge_insertion,5,5,11.8743
83200,almost_sorted,merge_insertion,10,5,10.2484
83200,almost_sorted,merge_insertion,15,5,9.78818
83200,almost_sorted,merge_insertion,20,5,9.83812
83200,almost_sorted,merge_insertion,30,5,8.7241
83200,almost_sorted,merge_insertion,50,5,7.97428
83300,random,merge,0,5,25.1016
83300,random,merge_insertion,5,5,23.0353
83300,random,merge_insertion,10,5,24.8711
83300,random,merge_insertion,15,5,30.7406
83300,random,merge_insertion,20,5,36.9366
83300,random,merge_insertion,30,5,34.5863
83300,random,merge_insertion,50,5,37.3092
83300,reversed,merge,0,5,28.1668
83300,reversed,merge_insertion,5,5,22.7167
83300,reversed,merge_insertion,10,5,23.4661
83300,reversed,merge_insertion,15,5,23.5715
83300,reversed,merge_insertion,20,5,24.1553
83300,reversed,merge_insertion,30,5,24.5052
83300,reversed,merge_insertion,50,5,30.0302
83300,almost_sorted,merge,0,5,29.2387
83300,almost_sorted,merge_insertion,5,5,24.8192
83300,almost_sorted,merge_insertion,10,5,25.9344
83300,almost_sorted,merge_insertion,15,5,22.9024
83300,almost_sorted,merge_insertion,20,5,20.2573
83300,almost_sorted,merge_insertion,30,5,20.199
83300,almost_sorted,merge_insertion,50,5,19.2965
83400,random,merge,0,5,43.2018
83400,random,merge_insertion,5,5,40.2681
83400,random,merge_insertion,10,5,35.6347
83400,random,merge_insertion,15,5,36.3253
83400,random,merge_insertion,20,5,36.3198
83400,random,merge_insertion,30,5,38.6334
83400,random,merge_insertion,50,5,39.3108
83400,reversed,merge,0,5,27.3242
83400,reversed,merge_insertion,5,5,24.8542
83400,reversed,merge_insertion,10,5,21.3072
83400,reversed,merge_insertion,15,5,21.9024
83400,reversed,merge_insertion,20,5,23.1185
83400,reversed,merge_insertion,30,5,21.6261
83400,reversed,merge_insertion,50,5,30.7328
83400,almost_sorted,merge,0,5,30.1157
83400,almost_sorted,merge_insertion,5,5,81.4385
83400,almost_sorted,merge_insertion,10,5,32.4195
83400,almost_sorted,merge_insertion,15,5,25.4926
83400,almost_sorted,merge_insertion,20,5,21.1083
83400,almost_sorted,merge_insertion,30,5,22.8954
83400,almost_sorted,merge_insertion,50,5,19.383
83500,random,merge,0,5,36.0423
83500,random,merge_insertion,5,5,35.9991
83500,random,merge_insertion,10,5,36.4584
83500,random,merge_insertion,15,5,35.9617
83500,random,merge_insertion,20,5,37.4717
83500,random,merge_insertion,30,5,36.3481
83500,random,merge_insertion,50,5,30.9546
83500,reversed,merge,0,5,22.6834
83500,reversed,merge_insertion,5,5,26.6649
83500,reversed,merge_insertion,10,5,19.1837
83500,reversed,merge_insertion,15,5,19.0289
83500,reversed,merge_insertion,20,5,24.453
83500,reversed,merge_insertion,30,5,23.6403
83500,reversed,merge_insertion,50,5,28.4454
83500,almost_sorted,merge,0,5,31.1045
83500,almost_sorted,merge_insertion,5,5,22.9403
83500,almost_sorted,merge_insertion,10,5,24.3538
83500,almost_sorted,merge_insertion,15,5,19.296
83500,almost_sorted,merge_insertion,20,5,23.7732
83500,almost_sorted,merge_insertion,30,5,21.135
83500,almost_sorted,merge_insertion,50,5,17.456
83600,random,merge,0,5,40.6765
83600,random,merge_insertion,5,5,39.1061
83600,random,merge_insertion,10,5,38.255
83600,random,merge_insertion,15,5,35.9732
83600,random,merge_insertion,20,5,35.5375
83600,random,merge_insertion,30,5,30.9836
83600,random,merge_insertion,50,5,37.5637
83600,reversed,merge,0,5,25.3379
83600,reversed,merge_insertion,5,5,19.9373
83600,reversed,merge_insertion,10,5,22.9567
83600,reversed,merge_insertion,15,5,22.5899
83600,reversed,merge_insertion,20,5,22.1805
83600,reversed,merge_insertion,30,5,22.6052
83600,reversed,merge_insertion,50,5,23.6207
83600,almost_sorted,merge,0,5,28.3249
83600,almost_sorted,merge_insertion,5,5,24.1514
83600,almost_sorted,merge_insertion,10,5,17.8042
83600,almost_sorted,merge_insertion,15,5,19.8417
83600,almost_sorted,merge_insertion,20,5,18.6803
83600,almost_sorted,merge_insertion,30,5,18.7797
83600,almost_sorted,merge_insertion,50,5,18.4553
83700,random,merge,0,5,40.3766
83700,random,merge_insertion,5,5,37.6893
83700,random,merge_insertion,10,5,37.2312
83700,random,merge_insertion,15,5,38.4191
83700,random,merge_insertion,20,5,37.5374
83700,random,merge_insertion,30,5,37.6192
83700,random,merge_insertion,50,5,38.3387
83700,reversed,merge,0,5,25.663
83700,reversed,merge_insertion,5,5,22.0669
83700,reversed,merge_insertion,10,5,22.6677
83700,reversed,merge_insertion,15,5,19.0449
83700,reversed,merge_insertion,20,5,23.5035
83700,reversed,merge_insertion,30,5,26.5545
83700,reversed,merge_insertion,50,5,32.6059
83700,almost_sorted,merge,0,5,27.5485
83700,almost_sorted,merge_insertion,5,5,22.2725
83700,almost_sorted,merge_insertion,10,5,22.9665
83700,almost_sorted,merge_insertion,15,5,21.9659
83700,almost_sorted,merge_insertion,20,5,20.7578
83700,almost_sorted,merge_insertion,30,5,21.5683
83700,almost_sorted,merge_insertion,50,5,21.1452
83800,random,merge,0,5,45.438
83800,random,merge_insertion,5,5,39.7625
83800,random,merge_insertion,10,5,40.26
83800,random,merge_insertion,15,5,32.3947
83800,random,merge_insertion,20,5,38.102
83800,random,merge_insertion,30,5,38.8798
83800,random,merge_insertion,50,5,36.347
83800,reversed,merge,0,5,24.2156
83800,reversed,merge_insertion,5,5,21.9328
83800,reversed,merge_insertion,10,5,22.2852
83800,reversed,merge_insertion,15,5,20.492
83800,reversed,merge_insertion,20,5,20.4824
83800,reversed,merge_insertion,30,5,21.3319
83800,reversed,merge_insertion,50,5,24.2875
83800,almost_sorted,merge,0,5,24.0998
83800,almost_sorted,merge_insertion,5,5,25.0825
83800,almost_sorted,merge_insertion,10,5,19.5907
83800,almost_sorted,merge_insertion,15,5,19.4948
83800,almost_sorted,merge_insertion,20,5,20.4596
83800,almost_sorted,merge_insertion,30,5,21.7298
83800,almost_sorted,merge_insertion,50,5,19.1829
83900,random,merge,0,5,39.4473
83900,random,merge_insertion,5,5,37.235
83900,random,merge_insertion,10,5,39.5528
83900,random,merge_insertion,15,5,38.2456
83900,random,merge_insertion,20,5,33.5964
83900,random,merge_insertion,30,5,39.2835
83900,random,merge_insertion,50,5,35.1844
83900,reversed,merge,0,5,25.626
83900,reversed,merge_insertion,5,5,21.1203
83900,reversed,merge_insertion,10,5,20.1326
83900,reversed,merge_insertion,15,5,20.6011
83900,reversed,merge_insertion,20,5,22.3823
83900,reversed,merge_insertion,30,5,21.206
83900,reversed,merge_insertion,50,5,24.5753
83900,almost_sorted,merge,0,5,28.2281
83900,almost_sorted,merge_insertion,5,5,23.4209
83900,almost_sorted,merge_insertion,10,5,20.9177
83900,almost_sorted,merge_insertion,15,5,19.7207
83900,almost_sorted,merge_insertion,20,5,16.7013
83900,almost_sorted,merge_insertion,30,5,21.2283
83900,almost_sorted,merge_insertion,50,5,21.3301
84000,random,merge,0,5,39.5947
84000,random,merge_insertion,5,5,35.6811
84000,random,merge_insertion,10,5,34.5845
84000,random,merge_insertion,15,5,35.6563
84000,random,merge_insertion,20,5,34.6022
84000,random,merge_insertion,30,5,37.9612
84000,random,merge_insertion,50,5,38.0582
84000,reversed,merge,0,5,24.1765
84000,reversed,merge_insertion,5,5,22.2869
84000,reversed,merge_insertion,10,5,21.4911
84000,reversed,merge_insertion,15,5,21.3435
84000,reversed,merge_insertion,20,5,19.0942
84000,reversed,merge_insertion,30,5,25.4167
84000,reversed,merge_insertion,50,5,24.3261
84000,almost_sorted,merge,0,5,24.4336
84000,almost_sorted,merge_insertion,5,5,18.9361
84000,almost_sorted,merge_insertion,10,5,21.4864
84000,almost_sorted,merge_insertion,15,5,22.9607
84000,almost_sorted,merge_insertion,20,5,17.6761
84000,almost_sorted,merge_insertion,30,5,18.4126
84000,almost_sorted,merge_insertion,50,5,18.553
84100,random,merge,0,5,38.6367
84100,random,merge_insertion,5,5,38.3198
84100,random,merge_insertion,10,5,34.6946
84100,random,merge_insertion,15,5,37.5623
84100,random,merge_insertion,20,5,37.7119
84100,random,merge_insertion,30,5,34.8901
84100,random,merge_insertion,50,5,34.3435
84100,reversed,merge,0,5,24.7376
84100,reversed,merge_insertion,5,5,21.8606
84100,reversed,merge_insertion,10,5,19.3853
84100,reversed,merge_insertion,15,5,21.7773
84100,reversed,merge_insertion,20,5,19.1199
84100,reversed,merge_insertion,30,5,20.9279
84100,reversed,merge_insertion,50,5,26.0176
84100,almost_sorted,merge,0,5,28.4069
84100,almost_sorted,merge_insertion,5,5,24.9117
84100,almost_sorted,merge_insertion,10,5,19.7686
84100,almost_sorted,merge_insertion,15,5,20.8169
84100,almost_sorted,merge_insertion,20,5,21.4944
84100,almost_sorted,merge_insertion,30,5,20.387
84100,almost_sorted,merge_insertion,50,5,18.6335
84200,random,merge,0,5,39.0138
84200,random,merge_insertion,5,5,39.8693
84200,random,merge_insertion,10,5,32.5779
84200,random,merge_insertion,15,5,33.529
84200,random,merge_insertion,20,5,30.1847
84200,random,merge_insertion,30,5,35.3121
84200,random,merge_insertion,50,5,33.9086
84200,reversed,merge,0,5,24.1747
84200,reversed,merge_insertion,5,5,21.666
84200,reversed,merge_insertion,10,5,19.7218
84200,reversed,merge_insertion,15,5,19.4963
84200,reversed,merge_insertion,20,5,19.5652
84200,reversed,merge_insertion,30,5,24.3594
84200,reversed,merge_insertion,50,5,30.7035
84200,almost_sorted,merge,0,5,27.0253
84200,almost_sorted,merge_insertion,5,5,22.9829
84200,almost_sorted,merge_insertion,10,5,21.9858
84200,almost_sorted,merge_insertion,15,5,18.5954
84200,almost_sorted,merge_insertion,20,5,15.7737
84200,almost_sorted,merge_insertion,30,5,17.8486
84200,almost_sorted,merge_insertion,50,5,15.2778
84300,random,merge,0,5,37.9425
84300,random,merge_insertion,5,5,38.1138
84300,random,merge_insertion,10,5,37.3626
84300,random,merge_insertion,15,5,37.8909
84300,random,merge_insertion,20,5,32.5357
84300,random,merge_insertion,30,5,37.7864
84300,random,merge_insertion,50,5,39.5669
84300,reversed,merge,0,5,28.0015
84300,reversed,merge_insertion,5,5,24.6113
84300,reversed,merge_insertion,10,5,23.8042
84300,reversed,merge_insertion,15,5,24.0921
84300,reversed,merge_insertion,20,5,20.9734
84300,reversed,merge_insertion,30,5,24.615
84300,reversed,merge_insertion,50,5,31.6962
84300,almost_sorted,merge,0,5,29.2177
84300,almost_sorted,merge_insertion,5,5,26.1784
84300,almost_sorted,merge_insertion,10,5,25.0589
84300,almost_sorted,merge_insertion,15,5,24.1851
84300,almost_sorted,merge_insertion,20,5,23.8445
84300,almost_sorted,merge_insertion,30,5,22.7974
84300,almost_sorted,merge_insertion,50,5,19.8133
84400,random,merge,0,5,43.5373
84400,random,merge_insertion,5,5,40.7265
84400,random,merge_insertion,10,5,39.9233
84400,random,merge_insertion,15,5,41.0068
84400,random,merge_insertion,20,5,40.334
84400,random,merge_insertion,30,5,39.9414
84400,random,merge_insertion,50,5,41.1268
84400,reversed,merge,0,5,28.0723
84400,reversed,merge_insertion,5,5,25.4029
84400,reversed,merge_insertion,10,5,24.2641
84400,reversed,merge_insertion,15,5,23.0897
84400,reversed,merge_insertion,20,5,22.91
84400,reversed,merge_insertion,30,5,24.8395
84400,reversed,merge_insertion,50,5,32.6533
84400,almost_sorted,merge,0,5,29.9419
84400,almost_sorted,merge_insertion,5,5,26.09
84400,almost_sorted,merge_insertion,10,5,24.9873
84400,almost_sorted,merge_insertion,15,5,23.8946
84400,almost_sorted,merge_insertion,20,5,22.2569
84400,almost_sorted,merge_insertion,30,5,19.6359
84400,almost_sorted,merge_insertion,50,5,26.6228
84500,random,merge,0,5,44.6407
84500,random,merge_insertion,5,5,41.2749
84500,random,merge_insertion,10,5,38.9225
84500,random,merge_insertion,15,5,32.7052
84500,random,merge_insertion,20,5,38.9512
84500,random,merge_insertion,30,5,36.6218
84500,random,merge_insertion,50,5,38.2293
84500,reversed,merge,0,5,26.7899
84500,reversed,merge_insertion,5,5,25.0787
84500,reversed,merge_insertion,10,5,21.1148
84500,reversed,merge_insertion,15,5,22.3436
84500,reversed,merge_insertion,20,5,21.3007
84500,reversed,merge_insertion,30,5,23.5589
84500,reversed,merge_insertion,50,5,31.0779
84500,almost_sorted,merge,0,5,28.2008
84500,almost_sorted,merge_insertion,5,5,24.2296
84500,almost_sorted,merge_insertion,10,5,24.7461
84500,almost_sorted,merge_insertion,15,5,21.9931
84500,almost_sorted,merge_insertion,20,5,23.6932
84500,almost_sorted,merge_insertion,30,5,18.4232
84500,almost_sorted,merge_insertion,50,5,21.2385
84600,random,merge,0,5,44.9387
84600,random,merge_insertion,5,5,40.9272
84600,random,merge_insertion,10,5,39.3997
84600,random,merge_insertion,15,5,37.9956
84600,random,merge_insertion,20,5,38.1928
84600,random,merge_insertion,30,5,37.5915
84600,random,merge_insertion,50,5,40.0509
84600,reversed,merge,0,5,28.0169
84600,reversed,merge_insertion,5,5,22.8798
84600,reversed,merge_insertion,10,5,24.0178
84600,reversed,merge_insertion,15,5,23.7165
84600,reversed,merge_insertion,20,5,23.0371
84600,reversed,merge_insertion,30,5,26.4054
84600,reversed,merge_insertion,50,5,33.219
84600,almost_sorted,merge,0,5,29.3213
84600,almost_sorted,merge_insertion,5,5,25.9511
84600,almost_sorted,merge_insertion,10,5,24.6389
84600,almost_sorted,merge_insertion,15,5,23.6717
84600,almost_sorted,merge_insertion,20,5,21.9105
84600,almost_sorted,merge_insertion,30,5,17.5686
84600,almost_sorted,merge_insertion,50,5,20.9617
84700,random,merge,0,5,43.2769
84700,random,merge_insertion,5,5,38.6842
84700,random,merge_insertion,10,5,33.868
84700,random,merge_insertion,15,5,33.045
84700,random,merge_insertion,20,5,32.5444
84700,random,merge_insertion,30,5,38.6217
84700,random,merge_insertion,50,5,41.7873
84700,reversed,merge,0,5,32.9999
84700,reversed,merge_insertion,5,5,25.4027
84700,reversed,merge_insertion,10,5,24.8442
84700,reversed,merge_insertion,15,5,24.417
84700,reversed,merge_insertion,20,5,25.533
84700,reversed,merge_insertion,30,5,27.1141
84700,reversed,merge_insertion,50,5,35.1155
84700,almost_sorted,merge,0,5,40.873
84700,almost_sorted,merge_insertion,5,5,35.4382
84700,almost_sorted,merge_insertion,10,5,29.5674
84700,almost_sorted,merge_insertion,15,5,29.0678
84700,almost_sorted,merge_insertion,20,5,24.4911
84700,almost_sorted,merge_insertion,30,5,23.6864
84700,almost_sorted,merge_insertion,50,5,21.7601
84800,random,merge,0,5,46.6069
84800,random,merge_insertion,5,5,42.3442
84800,random,merge_insertion,10,5,41.7909
84800,random,merge_insertion,15,5,42.6332
84800,random,merge_insertion,20,5,40.3206
84800,random,merge_insertion,30,5,38.0236
84800,random,merge_insertion,50,5,37.5499
84800,reversed,merge,0,5,26.1633
84800,reversed,merge_insertion,5,5,21.7413
84800,reversed,merge_insertion,10,5,23.2918
84800,reversed,merge_insertion,15,5,22.9157
84800,reversed,merge_insertion,20,5,22.2635
84800,reversed,merge_insertion,30,5,24.4066
84800,reversed,merge_insertion,50,5,31.835
84800,almost_sorted,merge,0,5,26.5553
84800,almost_sorted,merge_insertion,5,5,25.1372
84800,almost_sorted,merge_insertion,10,5,22.7379
84800,almost_sorted,merge_insertion,15,5,25.7497
84800,almost_sorted,merge_insertion,20,5,23.6034
84800,almost_sorted,merge_insertion,30,5,22.9885
84800,almost_sorted,merge_insertion,50,5,21.6041
84900,random,merge,0,5,46.1017
84900,random,merge_insertion,5,5,42.3009
84900,random,merge_insertion,10,5,41.2168
84900,random,merge_insertion,15,5,39.8787
84900,random,merge_insertion,20,5,39.3668
84900,random,merge_insertion,30,5,39.8422
84900,random,merge_insertion,50,5,40.2508
84900,reversed,merge,0,5,29.7098
84900,reversed,merge_insertion,5,5,24.2591
84900,reversed,merge_insertion,10,5,23.7875
84900,reversed,merge_insertion,15,5,23.504
84900,reversed,merge_insertion,20,5,22.379
84900,reversed,merge_insertion,30,5,24.2639
84900,reversed,merge_insertion,50,5,30.9056
84900,almost_sorted,merge,0,5,29.4869
84900,almost_sorted,merge_insertion,5,5,27.3742
84900,almost_sorted,merge_insertion,10,5,23.1973
84900,almost_sorted,merge_insertion,15,5,25.51
84900,almost_sorted,merge_insertion,20,5,24.9801
84900,almost_sorted,merge_insertion,30,5,23.7639
84900,almost_sorted,merge_insertion,50,5,21.7363
85000,random,merge,0,5,45.1497
85000,random,merge_insertion,5,5,42.679
85000,random,merge_insertion,10,5,42.4215
85000,random,merge_insertion,15,5,41.497
85000,random,merge_insertion,20,5,41.3381
85000,random,merge_insertion,30,5,39.1979
85000,random,merge_insertion,50,5,41.8344
85000,reversed,merge,0,5,27.8015
85000,reversed,merge_insertion,5,5,22.9444
85000,reversed,merge_insertion,10,5,22.7424
85000,reversed,merge_insertion,15,5,23.7425
85000,reversed,merge_insertion,20,5,24.0066
85000,reversed,merge_insertion,30,5,26.0797
85000,reversed,merge_insertion,50,5,33.5341
85000,almost_sorted,merge,0,5,30.7049
85000,almost_sorted,merge_insertion,5,5,26.7191
85000,almost_sorted,merge_insertion,10,5,24.8352
85000,almost_sorted,merge_insertion,15,5,23.5769
85000,almost_sorted,merge_insertion,20,5,24.1421
85000,almost_sorted,merge_insertion,30,5,23.6101
85000,almost_sorted,merge_insertion,50,5,21.9599
85100,random,merge,0,5,46.1848
85100,random,merge_insertion,5,5,43.5254
85100,random,merge_insertion,10,5,38.5706
85100,random,merge_insertion,15,5,40.3699
85100,random,merge_insertion,20,5,38.7737
85100,random,merge_insertion,30,5,36.2778
85100,random,merge_insertion,50,5,39.2227
85100,reversed,merge,0,5,27.7583
85100,reversed,merge_insertion,5,5,23.9076
85100,reversed,merge_insertion,10,5,24.618
85100,reversed,merge_insertion,15,5,24.2632
85100,reversed,merge_insertion,20,5,24.9021
85100,reversed,merge_insertion,30,5,26.8093
85100,reversed,merge_insertion,50,5,33.538
85100,almost_sorted,merge,0,5,30.745
85100,almost_sorted,merge_insertion,5,5,26.7852
85100,almost_sorted,merge_insertion,10,5,25.4084
85100,almost_sorted,merge_insertion,15,5,24.4159
85100,almost_sorted,merge_insertion,20,5,25.2256
85100,almost_sorted,merge_insertion,30,5,23.4848
85100,almost_sorted,merge_insertion,50,5,22.0421
85200,random,merge,0,5,46.2742
85200,random,merge_insertion,5,5,41.0352
85200,random,merge_insertion,10,5,38.9317
85200,random,merge_insertion,15,5,40.7871
85200,random,merge_insertion,20,5,40.2734
85200,random,merge_insertion,30,5,39.4039
85200,random,merge_insertion,50,5,41.7361
85200,reversed,merge,0,5,35.9287
85200,reversed,merge_insertion,5,5,32.6063
85200,reversed,merge_insertion,10,5,25.7833
